12.2 -0.49769765 0.63089669 11.888965 1.9901531 13.879117 
12.25 -0.46060494 0.84976357 10.213191 3.6104908 13.823682 
12.3 -0.4130671 1.0479088 8.2423944 5.4905643 13.732959 
12.35 -0.35623708 1.2207104 6.1528544 7.4506693 13.603524 
12.4 -0.29148972 1.3639438 4.1339512 9.301713 13.435664 
12.45 -0.22039734 1.4739636 2.3705552 10.862844 13.233399 
12.5 -0.14469595 1.5479022 1.0241205 11.980006 13.004127 
12.55 -0.066241607 1.5838549 0.21493098 12.542981 12.757913 
12.6 0.013041617 1.5810214 0.0083339866 12.498144 12.506477 
12.65 0.091218866 1.5397762 0.40744054 11.854553 12.261993 
12.7 0.16640322 1.4616531 1.3536836 10.682148 12.035832 
12.75 0.23681156 1.3492473 2.7350883 9.1023417 11.83743 
12.8 0.30081373 1.20605 4.4006219 7.2727838 11.673406 
12.85 0.35697228 1.0362438 6.1780066 5.3690057 11.547012 
12.9 0.40407172 0.8444894 7.8921599 3.5658114 11.457972 
12.95 0.44113746 0.63573259 9.3818741 2.0207796 11.402654 
13 0.46744597 0.41504845 10.513238 0.8613261 11.374563 
13.05 0.48252833 0.18753181 11.189193 0.1758409 11.365034 
13.1 0.4861694 -0.041769311 11.355342 0.0087233763 11.364065 
13.15 0.47840449 -0.26788887 11.002405 0.35882226 11.361227 
13.2 0.45951477 -0.48596346 10.165754 1.1808023 11.346557 
13.25 0.43002146 -0.6912564 8.9222326 2.3891768 11.31141 
13.3 0.39067864 -0.87920213 7.3842182 3.8649819 11.2492 
13.35 0.3424629 -1.0454822 5.6908145 5.4651642 11.155978 
13.4 0.28655827 -1.186136 3.9962077 7.0345931 11.030801 
13.45 0.22433497 -1.2977033 2.4556582 8.4201698 10.875828 
13.5 0.15732048 -1.3773816 1.2102379 9.4858999 10.696137 
13.55 0.087162696 -1.4231796 0.37203383 10.127201 10.499235 
13.6 0.015586057 -1.4340434 0.011903092 10.282402 10.294305 
13.65 -0.055657387 -1.4099307 0.15175031 9.9395227 10.091273 
13.7 -0.12483917 -1.3518234 0.76266485 9.1371336 9.8997984 
13.75 -0.1903045 -1.2616714 1.7692251 7.9590745 9.7282991 
13.8 -0.25051796 -1.1422783 3.0591538 6.5239983 9.5831518 
13.85 -0.30410251 -0.99714577 4.4966245 4.9714985 9.4681234 
13.9 -0.34987003 -0.83030069 5.9371076 3.4469962 9.3841038 
13.95 -0.38684329 -0.64612544 7.2417498 2.0873904 9.3291407 
14 -0.41426995 -0.44921055 8.2897787 1.0089506 9.2987289 
14.05 -0.4316299 -0.24423879 8.9880619 0.29826292 9.2863245 
14.1 -0.4386377 -0.035902333 9.2775536 0.0064448877 9.2839985 
14.15 -0.43524152 0.17115301 9.136713 0.14646676 9.2831793 
14.2 -0.42161989 0.37236735 8.5821323 0.69328725 9.2754192 
14.25 -0.39817634 0.56330365 7.6665759 1.5865549 9.2531309 
14.3 -0.36553228 0.73969465 6.4745045 2.7357407 9.2102451 
14.35 -0.32451695 0.89751023 5.1151237 4.0276227 9.1427469 
14.4 -0.27615318 1.0330489 3.7130816 5.3359494 9.0490313 
14.45 -0.22163844 1.1430519 2.3972189 6.5328369 8.9300556 
14.5 -0.16231935 1.2248307 1.2881987 7.5010514 8.7892504 
14.55 -0.099660017 1.2763941 0.48627117 8.1459093 8.6321802 
14.6 -0.035204448 1.2965549 0.060722027 8.4052734 8.4659958 
14.65 0.029465761 1.2850031 0.042540245 8.2561636 8.2987041 
14.7 0.092776 1.2423285 0.42145947 7.7169003 8.13836 
14.75 0.15320319 1.1699927 1.1478418 6.8444147 7.9922566 
14.8 0.20931752 1.0702494 2.1390502 5.7271686 7.866219 
14.85 0.25981933 0.94602746 3.289232 4.4748397 7.7640719 
14.9 0.30356941 0.80079204 4.4809933 3.2063394 7.6873326 
14.95 0.33961213 0.63840061 5.597373 2.0377767 7.6351495 
15 0.36719179 0.4629699 6.5327625 1.0717056 7.6044679 
15.05 0.3857626 0.27876249 7.2018476 0.38854262 7.5903902 
15.1 0.39499366 0.090097882 7.5460973 0.040588144 7.5866857 
15.15 0.39476994 -0.098714896 7.537663 0.048723154 7.5863862 
15.2 0.38519058 -0.28342965 7.180769 0.40166184 7.5824308 
15.25 0.36656442 -0.45990974 6.5107083 1.0575849 7.5682931 
15.3 0.33940342 -0.62417895 5.5905619 1.947997 7.538559 
15.35 0.30441302 -0.77248448 4.5057406 2.9836612 7.4894018 
15.4 0.2624791 -0.90137601 3.3565314 4.0623937 7.4189248 
15.45 0.21465056 -1.0078011 2.2490129 5.0783148 7.3273277 
15.5 0.16211675 -1.0892097 1.2849922 5.9318881 7.2168803 
15.55 0.10617983 -1.1436594 0.55191481 6.539783 7.0916977 
15.6 0.048221868 -1.1699065 0.11392 6.8434067 6.9573269 
15.65 -0.010331757 -1.167472 0.0052304692 6.8149543 6.8201847 
15.7 -0.068051495 -1.1366689 0.22683172 6.4600811 6.686913 
15.75 -0.12354307 -1.0785898 0.74693084 5.8167801 6.5637112 
15.8 -0.17548527 -0.99505186 1.5050905 4.9506412 6.4557319 
15.85 -0.22266406 -0.88850868 2.4193642 3.9472384 6.3666024 
15.9 -0.26400173 -0.76193923 3.3953593 2.9027572 6.2981162 
15.95 -0.29858011 -0.61872792 4.3359971 1.9141213 6.2501187 
16 -0.32565799 -0.46254689 5.1508389 1.069748 6.2205868 
16.049999 -0.34468263 -0.29725066 5.764092 0.44178981 6.2058816 
16.1 -0.35529679 -0.12678725 6.1207585 0.080375023 6.2011333 
16.15 -0.35734138 0.044874519 6.1906519 0.010068612 6.2007203 
16.200001 -0.35085496 0.21380454 5.9702377 0.22856191 6.1987996 
16.25 -0.33607057 0.37616488 5.482336 0.7075001 6.189836 
16.299999 -0.31340978 0.52826363 4.7737899 1.3953124 6.1691022 
16.35 -0.2834737 0.66661572 3.9112132 2.2218826 6.1330957 
16.4 -0.24703126 0.7880137 2.9750223 3.1048281 6.0798502 
16.450001 -0.20500299 0.88960958 2.052083 3.957026 6.009109 
16.5 -0.15844107 0.96900278 1.2275039 4.6948318 5.9223361 
16.549999 -0.10850466 1.0243281 0.57632399 5.2462406 5.8225646 
16.6 -0.056431148 1.0543332 0.15599784 5.5580926 5.7140903 
16.65 -0.0035039613 1.0584363 0.00060160889 5.6014366 5.6020384 
16.700001 0.048981816 1.0367551 0.11753819 5.3743052 5.4918432 
16.75 0.099754468 0.99010277 0.48719251 4.9015174 5.3887095 
16.799999 0.14759959 0.91995019 1.0655597 4.2315416 5.2971015 
16.85 0.19139144 0.82835871 1.7894311 3.4308906 5.2203217 
